track_id,name,Lyric ID,Lyrics
6712My4wA0OcvobBeTJttw,"Have Love, Will Travel",403533,"You never had a chance, did you baby  So good looking, so insecure  And now you say you can't remember  When the lines you drew began to blur  Yeah, when all of this is over  Should I lose you in the smoke  I want you to know you were the one  And may my love travel with you everywhere  Yeah, may my love travel with you always  Maggie's still trying to rope a tornado  Joe's in the back yard trying to keep things simple  And the lonely DJ's digging a ditch  Trying to keep the flames from the temple  Oh, and if perhaps I lose you  In the smoke down the road  I want you to know you were the one    How about a cheer for all those bad girls  And all the boys that play that rock and roll  They love it like you love Jesus  It does the same thing to their souls  And when all of this is over  Should I lose you in the smoke  I want you to know that it's all right  And may my love travel with you everywhere  Yeah, may my love travel with you always"
5EUzA8l4fQGvPUkPs8w1X6,Can't Stop The Sun,403534,Well you may take my money  You may turn off my microphone  But you can't steal  What you can't feel  Can't stop the sun from shining  Shining down and down and down  And you may think you control things  But there will be more just like me  Who won't give in  Who'll rise again  Can't stop the world from turning  Turning round and round and round  Hey mister business man  Be sure to wash your hands  Be careful where you stand  Because life goes on and on and on  Life goes on and on and on  And you may think it's all over  But there will be more just like me  Who won't give in  Who'll rise again  Can't stop a man from dreaming  Dreaming on and on and on
1vQxicuNSODoBECPMFjHMG,Handle With Care,144521,"Been beat up and battered around  Been sent up  ,  and I've been shot down  You're the best thing that I've ever found  Handle me with care  Reputation's changeable  Situation's tolerable  But baby, you're adorable  Handle me with care    I'm so tired of being lonely  I still have some love to give  Won't you show me that you really care?    Everybody's got somebody to lean on  Put your body next to mine, and dream on  I've been fobbed off, and I've been fooled  I've been robbed and ridiculed  In day care centres and night schools  Handle me with care  Been stuck in airports, terrorized  Sent to meetings, hypnotized  Overexposed, commercialized  Handle me with care      I've been uptight and made a mess  But I'll clean it up myself, I guess  Oh, the sweet smell of success  Handle me with care"
54TUMbmJFfebiiVR7BJ8XQ,Dirty World,964069,"He loves your sexy body, he loves your dirty mind  He loves when you hold him, grab him from behind  Oh baby, you're such a pretty thing  I can't wait to introduce you to the other members of my gang  You don't need no wax job, you're smooth enough for me  If you need your oil changed, I'll do it for you free  Oh baby, the pleasure would be all mine  If you let me drive your pickup truck and park it where the sun don't shine  Every time he touches you, his hair stands up on end  His legs begin to quiver and his mind begins to bend  Oh baby, you're such a tasty treat  But I'm under doctor's orders, I'm afraid to overeat  He love your sense of humor, disposition too  There's absolutely nothing that he don't love about you  Oh baby, I'm on my hands and knees  Life would be so simple if I only had you to please  Oh baby, turn around and say goodbye  You go to the airport now and I'm going home and cry   electric dumplings   red bell peppers   fuel injection   service charge   five-speed gearbox   long endurance   quest for junk food   big refrigerator   trembling wilbury   marble earrings   porky curtains   power steering   bottled water   parts and service  Dirty world, a dirty world, it's a fucking dirty world"
43AndBfy1f4wGRbHQ9aMpU,Rattled,1640946,"Oh yeah, well  I get rattled every time we meet  I get rattled even in my sleep  I get rattled, baby, oh, over you  Yeah  I get twisted, I get turned around  I get twisted and I'm up and I'm down  I get twisted, baby, oh, over you  Well, baby, baby, baby, won't you save one night for me?  Baby, baby, baby, is there something wrong with you?  Baby, baby, baby, this is out of my control  It looks like nothing's wrong but deep down in my soul  I'm twisted, shaken, rattled  I get rattled, baby, oh, over you  Rattled baby, over you  Oh, baby, baby, baby, won't you save one night for me?  Baby, baby, baby, is there something wrong with you?  Oh, baby, baby, baby, this is out of my control  It looks like nothing's wrong but deep down in my soul  I'm rattled, twisted, shaken  I get twisted, baby, oh, over you  Whoa, I get shaken, I get torn up by the roots  Yeah, I'm shakin' way down in my boots  I get rattled, baby, oh, over you  Yeah, I get rattled, baby, oh, over you  Yeah I'm rattled, baby, over you"
6hOCmsiGjQaS27iiLe2t0i,Last Night,2308950,"  She was there at the bar, she heard my guitar  She was long and tall, she was the queen of them all    Last night, thinking about last night  Last night, thinking about last night    She was dark and discreet, she was light on her feet  We went up to her room and she lowered the boom    Last night, thinking about last night  Last night, thinking about last night    Down below they danced and sang in the street  While up above the walls were steaming with heat    Last night, thinking about last night  Last night, thinking about last night    I was feeling no pain, feeling good in my brain  I looked in her eyes, they were full of surprise    Last night, talking about last night  Last night, talking about last night    I asked her to marry me she smiled and pulled out a knife  The party's just beginning she said, ""Your money or you life?""    Last night, talking about last night  Last night, talking about last night    Now I'm back at the bar, she went a little too far  She done me wrong, all I got is this song    Last night, thinking about last night  Last night, thinking about last night  Last night, talking about last night  Last night, talking about last night  Last night, thinking about last night  Last night..."
4TKjQ87mCaNhuhxhgu4U3h,Not Alone Any More,480657,"You always said that I'd be back again  That I'd come running to you in the end  I thought that you were on your own  And now I find you're not alone   I'll see you through the rain   Through the heartache and pain   It hurts like never before  You're not alone anymore  You always said that I would know someday  Just how it feels when your love walks away  I let you down, I let you go  I lost you how was I to know?   I'll see you through the rain   Through the heartache and pain   It hurts like never before  You're not alone anymore  I never knew I could feel this way  I never could see past yesterday  You feel that everything is gone  I feel it too, you're not alone   I'll see you through the rain   Every heartache and pain   It hurts like never before  You're not alone, you're not alone  You're not alone anymore  Anymore  Anymore"
6yUsNxDvZsPM70eP3bGvOK,Congratulations,961781,"Congratulations for breaking my heart  Congratulations for tearing it all apart  Congratulations, you finally did succeed  Congratulations for leaving me in need  This morning I looked out my window and found  A bluebird singing but there was no one around  At night I lay alone in my bed  With an image of you goin' around in my head  Congratulations for bringing me down  Congratulations, now I'm sorrow bound  Congratulations, you got a good deal  Congratulations, how good you must feel  I guess I must have loved you more than I ever knew  My world is empty now 'cause it don't have you  And if I had just one more chance to win your heart again  I would do things differently, but what's the use to pretend?  Congratulations for making me wait  Congratulations, now it's too late  Congratulations, you came out on top  Congratulations, you never did know when to stop  Congratulations  Congratulations  Congratulations  Congratulations"
3WukTEV57eYvJUfQUCKAMV,Heading For The Light,1786090,"    I've wandered around with nothing more than time on my hands  I was lost in the night with no sight of you  And at times it was so blue and lonely  Heading for the light  Been close to the edge, hanging by my fingernails  I've rolled and I've tumbled through the roses and the thorns  And I couldn't see the sign that warned me  I'm heading for the light    Ooh - I didn't see that big black cloud hanging over me  And when the rain came down I was nearly drowned  I didn't know the mess I was in    My shoes are wearing out from walking down this same highway  I don't see nothing new but I feel a lot of change  And I get the strangest feeling  As I'm heading for the light      Ooh - my hands were tired  Jokers and fools on either side  But still I kept on till the worst had gone  Now I see the hole I was in    My shoes are wearing out from walking down this same highway  I don't see nothing new but I feel a lot of change  And I get the strangest feeling  As I'm heading for the light  I see the sun ahead, I ain't never looking back  All the dreams are coming true as I think of you  Now there's nothing in the way to stop me  Heading for the light    Now there's nothing in the way to stop me  Heading for the light    Woah oh oh  Woah oh oh  Woah oh oh  Heading for the light"
1eFSWURRT65A348FCRh3qo,Margarita,1774517,"Margarita  Ah, ah, ah, ah  Margarita  Ah, ah, ah, ah  It was in Pittsburgh, late one night  I lost my head, got into a fight  I rolled and tumbled till I saw the light  Went to the Big Apple, took a bite  Ah, ah, ah, ah  Still the sun went down your way  Down from the blue into the gray  Where I stood, I saw you walk away   You danced away  Ah, ah, ah, ah  I asked her what we're gonna do tonight  She said, ""Cahuenga Langa-Langa Shoe Box Soup""  We better keep tryin' till we get it right  Tala mala sheela jaipur dhoop  She wrote a long letter on a short piece of paper  Oh Margarita"
2rm4CNyzlEGs3PcK91wzGe,Tweeter And The Monkey Man,348612,"Tweeter and the Monkey Man were hard up for cash  They stayed up all night selling cocaine and hash  To an undercover cop who had a sister named Jan  For reasons unexplained she loved the Monkey Man  Tweeter was a boy scout before she went to Vietnam  And found out the hard way nobody gives a damn  They knew that they found freedom just across the Jersey Line  So they hopped into a stolen car, took Highway 99    And the walls came down, all the way to hell  Never saw them when they're standing, never saw them when they fell  The undercover cop never liked the Monkey Man  Even back in childhood he wanted to see him in the can  Jan got married at fourteen to a racketeer named Bill  She made secret calls to the Monkey Man from a mansion on the hill  It was out on Thunder Road, Tweeter at the wheel  They crashed into paradise, they could hear them tires squeal  The undercover cop pulled up and said ""Everyone of you's a liar  If you don't surrender now, it's gonna go down to the wire""    An ambulance rolled up, a state trooper close behind  Tweeter took his gun away and messed up his mind  The undercover cop was left tied up to a tree  Near the souvenir stand  by the old abandoned factory  Next day the undercover cop was hot in pursuit  He was taking the whole thing personal, he didn't care about the loot  Jan had told him many times it was you to me who taught  In Jersey anything's legal as long as you don't get caught    Someplace by Rahway Prison they ran out of gas  The undercover cop had cornered them said ""Boy, you didn't think that this could last""  Jan jumped out of the bed, said ""There's someplace I gotta go""  She took a gun out of the drawer and said ""It's best if you don't know""  The undercover cop was found face down in a field  The monkey man was on  the river bridge  using Tweeter as a shield  Jan said to the Monkey Man, ""I'm not fooled by Tweeter's curl  I knew him long before he ever became  a Jersey girl  ""    Now the town of Jersey City is quieting down again  I'm sitting in a gambling club called A Lion's Den  The TV set been blown up, every bit of it is gone  Ever since the nightly news show that the Monkey Man was on  I guess I'll go to Florida and get myself some sun  There ain't no more opportunity here, everything's been done  Sometimes I think of Tweeter, sometime I think of Jan  Sometimes I don't think about nothing but the Monkey Man  "
4HA2jo7wkMdN1lmLO6ryzE,End Of The Line,189270,"  Well it's all right, riding around in the breeze  Well it's all right, if you live the life you please  Well it's all right, doing the best you can  Well it's all right, as long as you lend a hand    You can sit around and wait for the phone to ring  Waiting for someone to tell you everything  Sit around and wonder what tomorrow will bring  Maybe a diamond ring    Well it's all right, even if they say you're wrong  Well it's all right, sometimes you gotta be strong  Well it's all right, as long as you got somewhere to lay  Well it's all right, everyday is Judgement Day    Maybe somewhere down the road away  You'll think of me, and wonder where I am these days  Maybe somewhere down the road when somebody plays  Purple haze    Well it's all right, even when push comes to shove  Well it's all right, if you got someone to love  Well it's all right, everything'll work out fine  Well it's all right, we're going to the end of the line    Don't have to be ashamed of the car I drive  I'm just glad to be here, happy to be alive  It don't matter if you're by my side  I'm satisfied    Well it's all right, even if you're old and grey  Well it's all right, you still got something to say    Well it's all right, remember to live and let live  Well it's all right, the best you can do is forgive  Well it's all right, riding around in the breeze  Well it's all right, if you live the life you please    Well it's all right, even if the sun don't shine  Well it's all right, we're going to the end of the line"
74i07fyJWNPDR5q56Wi8vU,She's My Baby,1508645,"She's got her pudding in the oven  And it's gonna be good  She better not leave me  And go out to Hollywood  She got the best pudding in the neighborhood  She's my baby  She can drive a truck  She can drive a train   She can even drive an aeroplane  She's so good to look at in the rain  She's my baby  She's comin' down the sidewalk  She's stumblin' through the door  She's coming home from places  She's never been before  She sits down on the sofa  She pours herself a drink  Says, ""Honey, honey, honey, ain't no time to think""  My baby  My baby  My baby  She's got a body for business  Got a head for sin  She knocks me over like a bowling pin  She came home last night and said  ""Honey, honey, honey, it's hard to get ahead""  My baby  My baby  She can build a boat  She can make it float   She can play my guitar  Note for note  She likes to stick her tongue right down my throat  She's my baby  My baby  My baby  My baby"
70mPF4cLf6RVpF2t0dPvpk,Inside Out,1400483,"Look out your window  That grass ain't green  It's kinda yellow  See what I mean?  Look up your chimney  The sky ain't blue  It's kinda yellow  You know it's true  It's so hard to figure what it's all about  When your outside's in   And your downside's up   Yeah, your upside's right   Yeah, don't it make you wanna twist and shout  When you're inside out?  Look down your drainpipe  What color do you see?  It's got to be yellow  Don't try to fool me  And don't it make you wanna twist and shout?  When your outside's in   And your downside's up   Yeah, your upside's right   Yeah, don't it make you wanna twist and shout  When you're inside out?  Be careful where you're walking  You might step in something rough  Be careful when you're talking  And saying all that stuff  Take care when you are breathing  Something's funny in the air  There's some things they're not saying  'Bout what's happening out there  It's inside out  Look into the future  With your mystic crystal ball  See if it ain't yellow  See if it's there at all  Ain't no shadow of doubt  Don't it make you wanna twist and shout?  When your outside's in   And your downside's up   Yeah, your upside's right   Yeah, don't it make you wanna twist and shout  When you're inside out?      Yeah, don't it make you wanna twist and shout  When you're inside out?  Inside out  Inside out"
1Z4heNalZg0ACcM6L8X25F,If You Belonged To Me,1591825,"Waltzing around the room tonight  In someone else's clothes  You're always coming out of things  Smelling like a rose  You hang your head and your heart is filled  With so much misery  You'd be happy as you could be  If you belonged to me  You say, ""Let's go to the rodeo  And see some cowboy fall""  Sometimes it seems to me you've  Got no sympathy at all  You keep on going on and on  About how you're so free  You'd be happy as you could be  If you belonged to me  It ain't easy to get to you  But there must be some kind of a way  If only two could look to you  For only one moment of each day  You're saying that you're all washed up  Got nothing else to give  Seems like you never figured out  How long you have to live  You could feel like a baby again  Sitting on your daddy's knee  Oh, how happy you would be  If you belonged to me  The guy you're with is a ruthless pimp  Everybody knows  Every cent he takes from you  Goes straight up his nose  You look so sad, you're going so mad  Any fool can see  You'd be happy as you could be  If you belong to me  You'd be happy as you could be  If you belong to me"
5fSsNU5ipDSCH5tvU40dDB,The Devil's Been Busy,1533568,While you're strolling down the fairway  Showing no remorse  Glowing from the poisons  They've sprayed on your golf course  While you're busy sinking birdies  And keeping your scorecard  The devil's been busy in your backyard  Steaming down the highway  With your trucks of toxic waste  Where you gonna hide it  Maybe outer space?  You don't know what you're doing  Or what you have to guard  The devil's been busy in your backyard  Sometimes you think you're crazy  But you know you're only mad  Sometimes you're better off not knowing  How much you've been had  You see your second cousin  Wasted in a fight  You say he had it coming  He couldn't do it right  You're in a western movie  Playing the part  The devil's been busy in your backyard  Sometimes they say you're wicked  But you know that can't be bad  Sometimes you're better off not knowing  It'll only make you sad  They're coming down picadilly  Dripping at the dosh  Arresting Sticky Willy  Clubbing him with their cosh  They just might not have noticed  They've been hitting him so hard  The devil's been busy in your backyard  The devil's been busy in your backyard  The devil's been busy in your backyard
1wxy63KUgYZJiZKZe4EaSX,7 Deadly Sins,1493543,"Seven, seven, seven deadly sins  That's how the world begins  Watch out when you step in  For seven deadly sins  Seven deadly sins  That's when the fun begins     was when you left me   you said goodbye   was when you told me  A little white lie  Seven deadly sins  Once it starts, it never ends   Watch out around the bend   For seven deadly sins   was when you looked my way   was when you smiled   was when you let me stay  Sin number seven was when you touched me and told me why  Seven deadly sins   So many rules to bend   Time and time again   Seven deadly sins        Seven deadly sins  That's how the world begins   Watch out when you step in   For seven deadly sins  Seven, seven  Seven, seven  Seven, seven  Seven deadly sins"
0mSpQL0vAloSJS6CTWoGJw,Poor House,1601028,"You walk in, half past nine  Lookin' like a queen  Serving me with papers  Calling me obscene  Woman, I've tried so hard  Just to do my best  They're gonna put me in the poor house  And you'll take all the rest  Up all day, down all night  Working on the job  Everything I do is wrong  I always end up robbed  Woman, I try so hard  Done all I can do  They're gonna put me in the poor house  Keep all the best for you     Oh  If I drove a pulpwood truck  Would you love me more?  Would you bring me diamonds  And hang around my door?  Woman, I've done my best  They're ain't much left for me  They're gonna put me in the poor house  And throw away the key      You walked in, half past nine  Lookin' like a queen  Serving me with papers  Calling me obscene  Woman, I've tried so hard  Just to do my best  They're gonna put me in the poor house  And you'll take all the rest        "
3P0aR83RMEyrbPyINYPHwg,Where Were You Last Night?,968916,"Where were you last night?  You were so uptight  What did you do, who did you see?  Were you with someone  Who reminded you of me?  Where were you last night?  Where were you last week?  Were you up a creek?  Did you stay up pacing the floor?  Got me worried  You ignore me more and more  Where were you last night?  You weren't around me  When they found me  Where were you last night?  You better stop your messin' around  Your name is going 'round from town to town  It's making me sad, making me feel bad  Where were you last night?  Where were you last year?  You sure as hell weren't here  You weren't waiting where you said  You sent someone in your place instead  Where were you last night?  It's getting to me  Making me gloomy  Where were you last night?"
3vpPUlo745E5L86BxQPAfm,Cool Dry Place,1368703,"Well, I woke up this morning  The place was such a wreck  I couldn't reach the bathroom  Thought I better clear the deck  I tried to call the lawyer  And asked him what to do  He referred me to his doctor  Who referred me back to you  And when you checked the manual  You kept inside the case  It said put it in a cool dry place  Well, I drove around the city  Looking for a room  That was high above the water  Where my things could be in tune  There was no one to help me  Nobody even cared  I had to go through hell  To get those things up there  I paid my first subscription  Then I joined the idle race  And they said, ""Store it in a cool dry place""  I got guitar, basses, amplifiers and drums  Accordions and mandolins and things that sometimes hum  Cymbals and harmonicas, capos by the score  And lots of things in boxes laying all around the floor  Some places they get mildew  And others get too hot  Some places are so damp that  Everything you got just rots  All kinds of condensation  Direct result of rain  And not much compensation  When everything's been stained  Some have sentimental value that  Cannot be erased  Go store it in a cool dry place  We got solids and acoustics  And some from plywood board  And some are trimmed in leather  And some are made with gourds  There's organs and trombones  And reverbs we can't use  Lots of DX-7s  And old athletic shoes  I bought a great big building  That took up one whole block  I made an inventory  Of all the things in stock  The place was getting longer  I was up all night  I used up all my pencils  But I went on despite  The blurring of my vision  The sweat upon my face  I got to put this stuff away, I mustn't leave a trace  The landlord's breathing down my neck  He says it's a disgrace  So I said, ""Put it in a cool, dry place"""
44TfL8lSHvuLrdOodlrsQw,New Blue Moon,1511483,"I don't want nothing  Nothing but you  And I'm waiting  Looking for a new blue moon  I'm so tired waiting  Waiting for you  And I'm waiting  Looking for a new blue moon  So many moons have come and gone  And none of them were blue  Too many times the sun came up, but  It came up without you, you, ya yoo hoo ooh  You won't call me  Call me lonely  And I'm waiting  Looking for a new blue moon  So many moons have come and gone  And none of them were blue  Too many times the sun come up, but  It came up without you, you, you, you yahoo  Someday when you want me  Someday you may see  I was waiting  Looking for a new blue moon  I was waiting  Looking for a new blue moon  Blue moon"
5A5tJBJjYM4KBXelf8eKNe,You Took My Breath Away,1082728,You took my breath away  I want it back again  Look at the mess I'm in  I don't know what to say  I don't know how to feel  You don't care anyway  All I can do is wait  You took my breath away  You took this song of mine  And changed the middle bit  It used to sound alright  But now the words don't fit  It's getting hard to rhyme  Impossible to play  I've tried it many times  You took my breath away  One day when the sun is shining  There will be a silver lining  You knocked my headlights out  So turn them on again  I can't see where I'm going  I can't tell where I've been  I don't know how to feel  This hasn't been my day  Seems like I've lost a wheel  You took my breath away  You took my breath away  You took my breath away  You took my breath away
2nVvCntsbJf68t2gp7Fl09,Wilbury Twist,1599269,"You put your hand on your head   Put your foot in the air   Then you hop around the room   In your underwear   There ain't never been nothing quite like this  Come on, baby, it's The Wilbury Twist  Lift your other foot up   And fall on your ass   Get back up   Put your teeth in a glass   Ain't never been nothing quite like this  It's a magical thing called The Wilbury Twist  Everybody's trying to do The Wilbury Twist  China, Belgium, France, Japan  Thailand, Poland, Pakistan  Everybody's trying to do The Wilbury Twist  Roll up your rug   Dust your broom   Ball the jack   Howl at the moon   Ain't ever been nothing quite like this  Everybody's talking 'bout The Wilbury Twist  Everybody's trying to do The Wilbury Twist  Puerto Rico, U.S.A  England, Cameroon, Norway  Everybody's trying to do The Wilbury Twist  Turn your lights down low   Put your blindfold on   You'll never know   When your friends have gone   It could be years before you're missed  Everybody's trying to do The Wilbury Twist  It's a different dance   For you all to do   Spin your body   Like a screw   Better not forget it on your shopping list    Ain't never been nothing quite like this    I guess by now you've got the gist  "
0inmDzoPyVU5PYVgHJ8y7b,Rockin' Around (With You),402971,"Why be lonely  Why be blue  You got me babe, I got you  And I can't stop thinking about you  How I dig rocking around with you  I was waiting  You came through  You knew no one else will do    You know I dig rocking around "
5x53pbGk6sbl1BGom19QQ5,Breakdown,1624339,"  It's alright if you love me  It's alright if you don't  I'm not afraid of you runnin' away honey  I get the feeling you won't  Say there ain't no sense in pretending  Your eyes give you away  Something inside you is feeling like I do  We said all there is to say  Baby  Breakdown, go ahead and give it to me  Breakdown, honey, take me through the night  Breakdown  Breakdown , now I'm standin' here, Can't you see  Breakdown, it's alright  It's alright, it's alright    Breakdown, go ahead and give it to me  Breakdown, honey, take me through the night  Breakdown  Breakdown , now I'm standin' here, Can't you see  Breakdown, it's alright  It's alright, it's alright...  "
3xT14XwxTsN5rnf9pzy7Gr,Hometown Blues,402983,"Baby can't wait, baby got to go  Got to do a number on a late night show  Do a little song, do a little dance  Going to make the best of her big chance  It don't really matter if she don't or if she do  Just trying to make the best of the hometown blues  Blues  I got to friend, got to little girl  Say she's the best in the whole wide world  Said it's so good, said it so unreal  Might not last, but it's no big deal    Baby, save me, save me  Save me with your sweet smile  Honey, I really need your  To help me kill a little bit of time  All of the girls run with the crowd  They go wild when the lights go down  They got to little money, little in a dream  Want to be the queen of their little scene  Don't really matter if they don't or if they do  They're trying to make the best of the hometown blues  Blues  Blues "
5ZdZppoiqEJsgjYXnJeAKA,"The Wild One, Forever",403007,"Well, the moon sank as the wind blew  And the street lights slowly died  Yeah they call you the wild one  Said stay away from her  Said she couldn't love no one if she tried  But then something I saw in your eyes  Told me right away  That you were going to have to be mine  The strangest feeling came over me down inside  No matter what it takes  I'll never get over how good it felt  When you finally held me  I will never regret baby  Those few hours linger on in my head forever  Well it's too bad but I want you  To know I understand  Yeah it's been a long time  But I don't mind, yeah it's all right  I understand  "
2AX3BnBmNwR2lHZhkKvmXJ,Anything That's Rock 'N' Roll,403011,"Some friends of mine and me stayed up all through the night  Rocking pretty steady till the sky went light  And didn't go to bed  Didn't go to work  I picked up the telephone  Told the boss he was a jerk  Your mama don't like it when you run around  With me  But we got to hip your mama  That you got to live free  Don't need her. Don't need school  You don't like your daddy and you don't like rules  So, come on baby let's go  Don't you hear the rock 'n' roll playing on the radio  Sound so right?  Girl your better grab hold  Everybody's got to know  Anything that's rock 'n' roll's fine   Oh oo oh my little baby  I'm a little bit shaking  I'm a little bit crazy  But I know what I want  I want to it right now  While the electric guitars are playing way up loud  "
0SIxmKO4xkyCQ4JNWCuOdS,Strangered In The Night,403013,"Well it was dark at midnight  There was hardly any moon  And no one really saw much  No one was really sure  But something didn't seem right  Something was kind of queer  A roar turned into whispers  Everyone stood there  As the sound split the night  They ran hiding from the light  Like strangers in the night   Well I didn't see no shotgun  I didn't see no knife  But I saw this crazy black guy  With the demon in his eye  And I heard him say ""white man""  I've seen that silver cue  You don't remember me well  But I remember you    Well the knife just left his fingers  As the black guy took his aim  White guy's head exploded  The black guy howled in pain  Then everybody scattered  I heard some woman scream  God damn you old black bastard  You've blown away my dreams  "
4aMymVwENTzVqR9QxZZxCU,Fooled Again (I Don't Like It),403017,Strange voice on the telephone  Telling me I better leave you alone  Why don't somebody say what's going on  Uh oh I think I been through this before  Looks like I'm the fool again  Looks like I'm the fool again  I don't like it  I don't like it  Look out!  You never said you had no number two  I need to know about it if you do  If two is one I might as well be three  It's good to see you think so much of me    I don't like it 
5ReNpU1vhwaC4P2EWQ2SWy,Mystery Man,403018,"Don't hide from me baby  Shame on you  Incognito honey you're so crude  I don't mind  Take me hand  Baby I want to be your mystery man  Yeah you got ruby lipstick  Rose petal rouge  And dime store jewelry  Cheap perfume  I don't mind, take my hand  Honey I want to be your mystery man  You know I do, you know I do  Oh you know I do, you i do  Yeah you know I do, you know I do  Baby you know I do, you know I do  "
2l1V1EVqBgdyZ4avBgNj8I,Luna,403020,White light cut a scar in the sky  Thin line of silver  The night was all clouded with dreams  Wind made me shiver  Black and yellow pools of light  Outside my window  Luna come to me tonight  I am a prisoner  Luna glide down from the moon  The clouds are all silver and black  Floating around me  Luna come into my eyes  Luna surround me  With black and yellow pools of light  Fall by my window  Luna come to me tonight  I am a prisoner  Luna glide down from the moon  
7MRyJPksH3G2cXHN8UKYzP,American Girl,110440,"  Well she was an American girl  Raised on promises  She couldn't help thinkin'  That there was a little more to life somewhere else  After all it was a great big world  With lots of places to run to  And if she had to die tryin'  She had one little promise she was gonna keep    Oh yeah, all right  Take it easy, baby  Make it last all night  She was an American girl  Well it was kinda cold that night  She stood alone on her balcony  Yeah, she could hear the cars roll by  Out on 441 like waves crashin' on the beach  And for one desperate moment  There he crept back in her memory  God it's so painful when something that's so close  Is still so far out of reach    Oh yeah, all right  Take it easy, baby  Make it last all night  She was an American girl"
2Pr1nZpt8A8WP7QYpyq6L3,Wildflowers,182577,"You belong among the wildflowers  You belong in a boat out at sea  Sail away, kill off the hours  You belong somewhere you feel free  Run away, find you a lover  Go away somewhere all bright and new  I have seen no other  Who compares with you  You belong among the wildflowers  You belong in a boat out at sea  You belong with your love on your arm  You belong somewhere you feel free  Run away, go find a lover  Run away, let your heart be your guide  You deserve the deepest of cover  You belong in that home by and by  You belong among the wildflowers  You belong somewhere close to me  Far away from your trouble and worry  You belong somewhere you feel free  You belong somewhere you feel free"
7MooGz4ZPE4bNxjFegR6Jx,You Don't Know How It Feels,109266,"  Let me run with you tonight  I'll take you on a moonlight ride  There's someone I used to see  But she don't give a damn for me  But let me get to the point, let's roll another joint  And turn the radio loud, I'm too alone to be proud  You don't know how it feels  You don't know how it feels to be me  People come, people go  Some grow young, some grow cold  I woke up in between  A memory and a dream  But let me get to the point, let's roll another joint  And turn the radio loud, I'm too alone to be proud  You don't know how it feels  You don't know how it feels to be me  My old man was born to rock  He's still tryin' to beat the clock  Think of me what you will  I've got a little space to fill  But let me get to the point, let's roll another joint  And turn the radio loud, I'm too alone to be proud  You don't know how it feels  You don't know how it feels to be me  You don't know how it feels  You don't know how it feels  No, you don't know how it feels to be me"
20dt11ZTAtjsfcNJLP9u30,Time To Move On,182578,"It's time to move on, time to get going  What lies ahead, I have no way of knowing  But under my feet, baby, grass is growing  It's time to move on, it's time to get going  Broken skyline, movin' through the airport  She's an honest defector  Conscientious objector  Now her own protector  Broken skyline, which way to love land  Which way to something better  Which way to forgiveness  Which way do I go    Sometime later, getting the words wrong  Wasting the meaning and losing the rhyme  Nauseous adrenaline  Like breakin' up a dogfight  Like a deer in the headlights  Frozen in real time  I'm losing my mind  "
0YkbYk24ODhuewb79zZZzM,You Wreck Me,182580,"Tonight we ride, right or wrong  Tonight we sail, on a radio song  Rescue me, should I go down  If I stay too long in trouble town  Oh, yeah, you wreck me, baby  You break me in two  But you move me, honey  Yes, you do  Now and again I get the feeling  Well if I don't win, I'm a gonna break even  Rescue me, should I go wrong  If I dig too deep, if I stay too long    I'll be the boy in the corduroy pants  You be the girl at the high school dance  Run with me, wherever I go  Just play dumb, whatever you know  "
1c0flvMImhKMuiZIc0VzEb,It's Good To Be King,182584,"It's good to be king, if just for a while  To be there in velvet, yeah, to give 'em a smile  It's good to get high and never come down  It's good to be king of your own little town  Yeah, the world would swing if I were king  Can I help it if I still dream time to time  It's good to be king and have your own way  Get a feeling of peace at the end of the day  And when your bulldog barks and your canary sings  You're out there with winners, it's good to be king  Yeah I'll be king when dogs get wings  Can I help it if I still dream time to time  It's good to be king and have your own world  It helps to make friends, it's good to meet girls  A sweet little queen who can't run away  It's good to be king, whatever it pays  Excuse me if I have some place in my mind  Where I go time to time"
6quWu0dL3SfsniohMQePeS,Only A Broken Heart,182585,"Here comes that feeling I've seen in your eyes  Back in the old days, before the hard times  But I'm not afraid anymore  It's only a broken heart  I know the place where you keep your secrets  Out of the sunshine, down in a valley  But I'm not afraid anymore  It's only a broken heart  What would I give, to start all over again  To clean up my mistakes  Stand in the moonlight, stand under heaven  Wait for an answer, hold out forever  But don't be afraid anymore  It's only a broken heart    I know your weakness, you've seen my dark side  The end of the rainbow is always a long ride  But I'm not afraid anymore"
7bBJ2wBvhbCiNaZRqG3yTr,Honey Bee,182588,"  Alright, here we go  This a little number we call  ""Give me some sugar, little honey  Natural bee""  Come on now, give me some sugar  Give me some sugar, little honey bee  Don't be afraid, not gonna hurt you  I wouldn't hurt my little honey bee      Don't say a word, 'bout what we're doin'  Don't say nothin' little honey bee  Don't tell your momma, don't tell your sister  Don't tell your boyfriend, little honey bee  She like to call me king bee  She like to buzz 'round my tree  I call her honey bee  I'm a man in a trance  I'm a boy in short pants  When I see my honey bee  Well I've got something to say  Look here now, peace in the valley  Peace in the valley with my honey bee  Don't say a word, 'bout what we're doin'  Don't say nothin' little honey bee  She give me her monkey hand  And a Rambler sedan  I'm the king of Milwaukee  Her juju beads are so nice  She kissed my third cousin twice  I'm the king of Pomona  Well I've got something to say              "
